"Application Date","Record Number","Record Type","Address","Status","Project Name","Description","Expiration Date","Kiva Hist T #",
"04/17/2000","BSWP2000050060","Residential Swimming Pool No Deck","2089 NW PINE TREE WAY, STUART FL 34994-8829","DONE",,"pool with brick pavier & spa",,,
"04/12/2000","BSWP2000050483","Residential Swimming Pool No Deck","18499 SE PALM ISLAND LN, JUPITER FL 33458-1134","DONE",,"with pavier deck",,,
"04/06/2000","BSWP2000040130","Residential Swimming Pool No Deck","397 SW RIVERWAY BLVD, PALM CITY FL 34990-4254","DONE",,"Pool and Spa",,,
"04/03/2000","BSWP2000040105","Residential Swimming Pool No Deck","5059 SW HAMMOCK CREEK DR, PALM CITY FL 34990-7909","DONE",,"with spa& brick pavier deck",,,
"03/27/2000","BSWP2000030588","Residential Swimming Pool No Deck","6780 SE HARBOR CIR, STUART FL 34996-1963","EXP",,"with spa and brick pavier deck",,,
"03/24/2000","BSWP2000030527","Residential Swimming Pool No Deck","19107 SE LOXAHATCHEE RIVER RD, JUPITER FL 33458-1001","DONE",,"with brick pavier & spa",,,
"03/24/2000","BSWP2000030490","Residential Swimming Pool No Deck","6918 SE HARBOR CIR, STUART FL 34996-1965","DONE",,,,,
"03/23/2000","BSWP2000030474","Residential Swimming Pool No Deck","18146 SE VILLAGE CIR, TEQUESTA FL 33469-1795","DONE",,"with brick pavier deck & spa",,,
"03/20/2000","BSWP2000030395","Residential Swimming Pool No Deck","37 SE SADDLE BACK RD, TEQUESTA FL 33469-1512","DONE",,,,,
"03/16/2000","BSWP2000030587","Residential Swimming Pool No Deck","93 SW WATERCRESS WAY, STUART FL 34994-4845","DONE",,"with brick pavier deck",,,
"03/13/2000","BSWP2000030295","Residential Swimming Pool No Deck","6270 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8025","EXP",,"with brick pavier deck",,,
"02/22/2000","BSWP2000020481","Residential Swimming Pool No Deck","4900 NE SPINNAKER POINT PL, STUART FL 34996-1430","DONE",,"Also includes SPA Brick paver deck",,,
"02/16/2000","BSWP2000020413","Residential Swimming Pool No Deck","4200 SW SUNDOWN LN, PALM CITY FL 34990-8734","DONE",,"pool deck tracking number ppdk 22517",,,
"02/10/2000","BSWP2000020243","Residential Swimming Pool No Deck","12527 SE PLANDOME DR, HOBE SOUND FL 33455-7920","DONE",,"with brick pavier deck",,,
"02/07/2000","BSWP2000020189","Residential Swimming Pool No Deck","18689 SE PALM ISLAND LN, JUPITER FL 33458-1127","DONE",,"pool with brick paiverdeck",,,
"02/02/2000","BSWP2000020083","Residential Swimming Pool No Deck","7948 SE PEACH WAY, JUPITER FL 33458-1041","DONE",,"pool only",,,
"01/28/2000","BSWP2000010588","Residential Swimming Pool No Deck","3271 SW WATER EDGE WAY, PALM CITY FL 34990-1956","DONE",,"pool only",,,
"01/27/2000","BSWP2000020114","Residential Swimming Pool No Deck","11901 SE 171ST ST, HOBE SOUND FL 33469-1701","EXP",,,,,
"01/25/2000","BSWP2000010556","Residential Swimming Pool No Deck","2600 NE SABAL PALM WAY, JENSEN BEACH FL 34957-6509","DONE",,,,,
"11/18/1999","BSWP99110333","Residential Swimming Pool No Deck","7050 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8038","DONE",,"pool only need deck permit or plan number prior to issuance",,,
"10/06/1999","BSWP99100122","Residential Swimming Pool No Deck","8508 SW 18TH AVE, STUART FL 34997-7903","DONE",,,,,
"08/20/1999","BSWP99080638","Residential Swimming Pool No Deck","11971 SE TIFFANY WAY, TEQUESTA FL 33469-1750","Closed-CH 2019-45",,,,,
"08/17/1999","BSWP99090006","Residential Swimming Pool No Deck","19028 SE WINDWARD ISLAND LN, JUPITER FL 33458-1120","Closed-CH 2019-45",,"pool with brick pavier",,,
"08/12/1999","BSWP99090552","Residential Swimming Pool No Deck","18505 SE VILLAGE CIR, TEQUESTA FL 33469-1726","DONE",,"pool permit only/deck under house permit #98120110",,,
"08/12/1999","BSWP99080414","Residential Swimming Pool No Deck","11001 SW HAWKVIEW CIR, STUART FL 34997-2715","DONE",,"pool only deck permit #99070148",,,
"08/02/1999","BSWP99080253","Residential Swimming Pool No Deck","3063 SE BANYAN ST, STUART FL 34997-7807","VOID",,"above ground pool for pump only outlit",,,
"07/29/1999","BSWP99080013","Residential Swimming Pool No Deck","3980 SE OLD ST LUCIE BLVD, STUART FL 34996-5119","DONE",,"DECK PERMT #18377",,,
"07/28/1999","BSWP99070524","Residential Swimming Pool No Deck","5332 SE ACADIA TER, HOBE SOUND FL 33455-7889","DONE",,"POOL WITH BRICK PAVIER",,,
"07/26/1999","BSWP99070523","Residential Swimming Pool No Deck","5331 SE ACADIA TER, HOBE SOUND FL 33455-7890","CNCL",,,,,
"07/21/1999","BSWP99070325","Residential Swimming Pool No Deck","4429 SE COVENTRY LN, STUART FL 34997-5691","DONE",,"pool with brick pavier deck",,,
"07/21/1999","BSWP99070324","Residential Swimming Pool No Deck","1998 SE TALBOT PL, STUART FL 34997-5692","DONE",,"pool with brick pavier deck",,,
"07/21/1999","BSWP99070323","Residential Swimming Pool No Deck","4569 SE WATERFORD DR, STUART FL 34997-5697","DONE",,"pool with brick pavier",,,
"07/01/1999","BSWP99060567","Residential Swimming Pool No Deck","4884 SW BERMUDA WAY, PALM CITY FL 34990-1224","DONE",,,,,
"06/30/1999","BSWP99060535","Residential Swimming Pool No Deck","4522 SE WATERFORD DR, STUART FL 34997-5696","DONE",,,,,
"06/30/1999","BSWP99060534","Residential Swimming Pool No Deck","2094 SE TALBOT PL, STUART FL 34997-5692","EXP",,,,,
"06/28/1999","BSWP99060450","Residential Swimming Pool No Deck","8806 SE BAHAMA CIR, HOBE SOUND FL 33455-4314","EXP",,,,,
"06/22/1999","BSWPT17387","Residential Swimming Pool No Deck","8806 SE BAHAMA CIR, HOBE SOUND FL 33455-4314","Closed-Cancelled",,,,,
"06/16/1999","BSWP99060302","Residential Swimming Pool No Deck","NO ADDRESS","EXP",,,,,
"06/15/1999","BSWPT17292","Residential Swimming Pool No Deck","11001 SW HAWKVIEW CIR, STUART FL 34997-2715","VOID",,,,,
"04/14/1999","BSWP99040298","Residential Swimming Pool No Deck","2960 SW CORNELL AVE, PALM CITY FL 34990-2956","EXP",,,,,
"04/13/1999","BSWP99040306","Residential Swimming Pool No Deck","3866 SE OLD ST LUCIE BLVD, STUART FL 34996-5158","DONE",,"brick paver deck",,,
"04/12/1999","BSWP99040248","Residential Swimming Pool No Deck","1660 NE LARK AVE, STUART FL 34994-1821","DONE",,"above ground pool",,,
"04/06/1999","BSWP99040189","Residential Swimming Pool No Deck","2493 SE WASHINGTON ST, STUART FL 34997-5925","EXP",,"ABOVE GROUND POOL WITH ELECTRICAL",,,
"04/06/1999","BSWP99040128","Residential Swimming Pool No Deck","1417 SE BREWSTER PL, STUART FL 34997-5613","DONE",,"brick paver deck",,,
"03/10/1999","BSWP99040013","Residential Swimming Pool No Deck","8453 SE WOODCREST PL, HOBE SOUND FL 33455-4111","DONE",,,,,
"02/26/1999","BSWP99020479","Residential Swimming Pool No Deck","6205 SW WOODHAM ST, PALM CITY FL 34990-5250","DONE",,,,,
"02/24/1999","BSWP99020451","Residential Swimming Pool No Deck","8865 SE COMPASS ISLAND WAY, JUPITER FL 33458-1106","DONE",,"brick paver",,,
"02/23/1999","BSWP99030028","Residential Swimming Pool No Deck","9826 SE LANDING PL, TEQUESTA FL 33469-1355","DONE",,,,,
"02/23/1999","BSWP99020486","Residential Swimming Pool No Deck","3524 SE FAIRWAY EAST, STUART FL 34997-6114","DONE",,"brick paver deck",,,
"02/16/1999","BSWP99020285","Residential Swimming Pool No Deck","1700 NE INDIAN RIVER DR, JENSEN BEACH FL 34957-5853","DONE",,,,,
"02/11/1999","BSWP99020225","Residential Swimming Pool No Deck","19044 SE JUPITER RIVER DR, JUPITER FL 33458-1035","DONE",,"brick paver deck",,,
"02/09/1999","BSWP99020211","Residential Swimming Pool No Deck","18928 SE WINDWARD ISLAND LN, JUPITER FL 33458-1118","DONE",,"PERMIT RENEWED 8-27-15 (6 MONTHS) brick pavers",,,
"01/22/1999","BSWP99010449","Residential Swimming Pool No Deck","3723 NE SANDRA DR, JENSEN BEACH FL 34957-3978","VOID",,"brick paver deck",,,
"01/06/1999","BSWP99010101","Residential Swimming Pool No Deck","1939 NE SAN CARLOS CALLE, JENSEN BEACH FL 34957-6664","DONE",,"no deck",,,
"01/04/1999","BSWP99010030","Residential Swimming Pool No Deck","4458 SE WATERFORD DR, STUART FL 34997-5600","DONE",,"brick paver deck",,,
"01/04/1999","BSWP99010029","Residential Swimming Pool No Deck","4314 SE WATERFORD DR, STUART FL 34997-5684","DONE",,"brick paver deck",,,
"12/22/1998","BSWP98120397","Residential Swimming Pool No Deck","3496 NW FEDERAL HWY, JENSEN BEACH FL 34957-4441","DONE",,"brick paver deck",,,
"12/10/1998","BSWP98120196","Residential Swimming Pool No Deck","18326 SE VILLAGE CIR, TEQUESTA FL 33469-1789","DONE",,"paver deck",,,
"12/08/1998","BSWP98120158","Residential Swimming Pool No Deck","2609 SW MAYACOO WAY, PALM CITY FL 34990-7927","DONE",,"paver deck",,,
"11/30/1998","BSWP98120021","Residential Swimming Pool No Deck","3006 SE DUNE DR, STUART FL 34996-4939","DONE",,"paver deck",,,
"11/23/1998","BSWP98120001","Residential Swimming Pool No Deck","5910 SE FOREST GLADE TRL, HOBE SOUND FL 33455-7899","DONE",,"brick paver deck",,,
"11/19/1998","BSWP98110390","Residential Swimming Pool No Deck","7055 SE GOLFHOUSE DR, HOBE SOUND FL 33455-8003","DONE",,"brick paver deck",,,
"11/10/1998","BSWP98110212","Residential Swimming Pool No Deck","2045 SE TALBOT PL, STUART FL 34997-5692","DONE",,"brick paver deck",,,
"10/30/1998","BSWP98110048","Residential Swimming Pool No Deck","12195 SE BANNER LAKE CIR, HOBE SOUND FL 33455-7916","DONE",,"paver brick deck",,,
"10/09/1998","BSWP98100194","Residential Swimming Pool No Deck","1833 SW BRADFORD PL, PALM CITY FL 34990-5750","DONE",,"brick paver",,,
"09/30/1998","BSWP98090478","Residential Swimming Pool No Deck","4538 SE WATERFORD DR, STUART FL 34997-5696","DONE",,,,,
"09/18/1998","BSWP98090443","Residential Swimming Pool No Deck","7140 SE TWIN OAKS CIR, STUART FL 34997","EXP",,"paver brick deck",,,
"09/16/1998","BSWP98090259","Residential Swimming Pool No Deck","1540 SW SUNSET TRL, PALM CITY FL 34990-3349","DONE",,"above ground pool",,,
"08/28/1998","BSWP98090457","Residential Swimming Pool No Deck","8775 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","EXP",,"paver deck",,,
"08/28/1998","BSWP98090456","Residential Swimming Pool No Deck","8745 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","EXP",,"paver deck",,,
"08/28/1998","BSWP98090455","Residential Swimming Pool No Deck","8769 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","EXP",,"paver brick",,,
"08/28/1998","BSWP98090101","Residential Swimming Pool No Deck","8610 SE HARBOUR ISLAND WAY, JUPITER FL 33458-1128","DONE",,,,,
"08/21/1998","BSWP98080375","Residential Swimming Pool No Deck","5957 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8021","DONE",,"POOL W/BRICK PAVER DECK",,,
"08/12/1998","BSWP98100447","Residential Swimming Pool No Deck","2048 SW CIMARRON CT, PALM CITY FL 34990-5743","DONE",,"pool permit only",,,
"08/11/1998","BSWP98080168","Residential Swimming Pool No Deck","1966 SE TALBOT PL, STUART FL 34997-5692","DONE",,"paver brick deck",,,
"08/03/1998","BSWP98080331","Residential Swimming Pool No Deck","8460 SE ISLAND WAY, JUPITER FL 33458-1100","DONE",,,,,
"07/30/1998","BSWP98070518","Residential Swimming Pool No Deck","4349 SE COVENTRY LN, STUART FL 34997-5691","DONE",,"paver deck",,,
"07/16/1998","BSWP98070282","Residential Swimming Pool No Deck","4313 SE FRAZIER CT, STUART FL 34997-5681","DONE",,"brick paver deck",,,
"07/16/1998","BSWP98070264","Residential Swimming Pool No Deck","1202 NE FRANCES ST, JENSEN BEACH FL 34957-5605","EXP",,"PAVER BLOCK DECK BY OWNER",,,
"07/07/1998","BSWP98070419","Residential Swimming Pool No Deck","6994 SE HARBOR CIR, STUART FL 34996-1915","DONE",,,,,
"07/07/1998","BSWP98070120","Residential Swimming Pool No Deck","4364 SE COVENTRY LN, STUART FL 34997-5691","DONE",,"brick paver deck",,,
"07/07/1998","BSWP98070119","Residential Swimming Pool No Deck","4330 SE WATERFORD DR, STUART FL 34997-5684","DONE",,"brick paver deck",,,
"07/02/1998","BSWP98070093","Residential Swimming Pool No Deck","1430 NE HILLCREST LN, JENSEN BEACH FL 34957-6414","DONE",,"brick paver deck",,,
"06/19/1998","BSWP98060598","Residential Swimming Pool No Deck","19089 SE KOKOMO LN, JUPITER FL 33458-1086","DONE",,,,,
"06/19/1998","BSWP98060597","Residential Swimming Pool No Deck","19061 SE OUTRIGGER LN, JUPITER FL 33458-1087","DONE",,,,,
"06/16/1998","BSWP98060353","Residential Swimming Pool No Deck","8661 SE EAGLE AVE, HOBE SOUND FL 33455-4652","Closed-Cancelled",,"ABOVE GROUND POOL",,,
"06/09/1998","BSWP98060203","Residential Swimming Pool No Deck","18894 SE JUPITER RIVER DR, JUPITER FL 33458-1012","DONE",,"brick paver deck",,,
"06/08/1998","BSWP98060176","Residential Swimming Pool No Deck","1520 SW DYER POINT RD, PALM CITY FL 34990-1720","DONE",,"brick paver deck",,,
"06/04/1998","BSWP98060100","Residential Swimming Pool No Deck","2030 SE TALBOT PL, STUART FL 34997-5692","DONE",,"brick paver deck",,,
"05/27/1998","BSWP98050559","Residential Swimming Pool No Deck","3651 SW ARMELLINI AVE, PALM CITY FL 34990-8161","DONE",,,,,
"05/19/1998","BSWP98050541","Residential Swimming Pool No Deck","8670 SE HARBOUR ISLAND WAY, JUPITER FL 33458-1128","DONE",,"brick paver deck",,,
"05/19/1998","BSWP98050486","Residential Swimming Pool No Deck","2956 SE DUNE DR, STUART FL 34996-4935","Closed-Certificate Issued",,"PERMIT RENEWED 1-31-19 (30 DAYS)",,,
"05/13/1998","BSWP98050277","Residential Swimming Pool No Deck","4396 SE FRAZIER CT, STUART FL 34997-5680","DONE",,"brick paver deck",,,
"05/13/1998","BSWP98050276","Residential Swimming Pool No Deck","4380 SE COVENTRY LN, STUART FL 34997-5691","DONE",,"brick paver deck",,,
"04/29/1998","BSWP98050075","Residential Swimming Pool No Deck","1864 NE OCEAN BLVD, STUART FL 34996-2931","DONE",,"brick paver deck",,,
"04/27/1998","BSWP98040563","Residential Swimming Pool No Deck","8721 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","EXP",,"brick paver deck",,,
"04/27/1998","BSWP98040562","Residential Swimming Pool No Deck","8799 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","EXP",,"paver deck",,,
"04/27/1998","BSWP98040561","Residential Swimming Pool No Deck","8709 SE COMPASS ISLAND WAY, JUPITER FL 33458-1105","DONE",,,,,
"04/27/1998","BSWP98040540","Residential Swimming Pool No Deck","951 SW 37TH TER, PALM CITY FL 34990-3534","EXP",,"above ground pool",,,
"04/21/1998","BSWP98050152","Residential Swimming Pool No Deck","2995 SE DUNE DR, STUART FL 34996-4943","DONE",,,,,
"04/14/1998","BSWP98040349","Residential Swimming Pool No Deck","2951 SE HAWTHORNE ST, STUART FL 34997-5230","EXP",,"ABOVE GROUND POOLS",,,
"03/31/1998","BSWP98050370","Residential Swimming Pool No Deck","3422 NE CAUSEWAY BLVD, JENSEN BEACH FL 34957-4216","COND",,,,,
"03/17/1998","BSWP98030409","Residential Swimming Pool No Deck","3610 SE BOWSPRIT CT, STUART FL 34997-2585","DONE",,"brick paver deck",,,
"03/06/1998","BSWP98030180","Residential Swimming Pool No Deck","2610 SW MAYACOO WAY, PALM CITY FL 34990-7925","DONE",,,,,
"02/26/1998","BSWP98020594","Residential Swimming Pool No Deck","1508 NW LAKE PT, STUART FL 34994-9504","DONE",,,,,
"02/25/1998","BSWP98020546","Residential Swimming Pool No Deck","18539 SE PALM ISLAND LN, JUPITER FL 33458-1133","DONE",,"paver deck",,,
"02/12/1998","BSWP98020339","Residential Swimming Pool No Deck","17946 SE VILLAGE CIR, TEQUESTA FL 33469-1731","DONE",,"brick paver deck",,,
"02/11/1998","BSWP98020220","Residential Swimming Pool No Deck","1997 SE TALBOT PL, STUART FL 34997-5692","DONE",,"W/BRICK PAVER DECK",,,
"02/11/1998","BSWP98020218","Residential Swimming Pool No Deck","1917 SE TALBOT PL, STUART FL 34997-5692","DONE",,"W/BRICK PAVER DECK",,,
"02/05/1998","BSWP98020107","Residential Swimming Pool No Deck","1984 SE COLONY WAY, JUPITER FL 33478-8307","DONE",,"paver brick patio",,,
"01/28/1998","BSWP98010535","Residential Swimming Pool No Deck",,"DONE",,,,,
"01/23/1998","BSWP98010505","Residential Swimming Pool No Deck","7861 SE GOLFHOUSE DR, HOBE SOUND FL 33455-8011","DONE",,"brick paver deck",,,
"01/21/1998","BSWP98010494","Residential Swimming Pool No Deck","19009 SE KOKOMO LN, JUPITER FL 33458-1089","EXP",,,,,
"01/13/1998","BSWP98010208","Residential Swimming Pool No Deck","2844 NE ROSETREE DR, JENSEN BEACH FL 34957-4758","DONE",,,,,
"01/07/1998","BSWP98010099","Residential Swimming Pool No Deck",,"DONE",,,,,
"11/26/1997","BSWP97120465","Residential Swimming Pool No Deck","207 SE CARDINAL TRL, STUART FL 34997-7303","DONE",,,,,
"11/21/1997","BSWP97110528","Residential Swimming Pool No Deck","11951 SE TIFFANY WAY, TEQUESTA FL 33469-1750","EXP",,,,,
"10/29/1997","BSWP97100595","Residential Swimming Pool No Deck","2976 SE DUNE DR, STUART FL 34996-4935","DONE",,"Fish Pond",,,
"10/23/1997","BSWP97100501","Residential Swimming Pool No Deck","4393 SE WATERFORD DR, STUART FL 34997-5685","DONE",,,,,
"10/23/1997","BSWP97100500","Residential Swimming Pool No Deck","18751 SE CROSSWINDS LN, JUPITER FL 33478-1939","DONE",,,,,
"10/20/1997","BSWP97110142","Residential Swimming Pool No Deck","8153 SW YACHTSMANS DR, STUART FL 34997-4834","DONE",,,,,
"10/02/1997","BSWP97100181","Residential Swimming Pool No Deck","4220 NE JOE'S POINT RD, STUART FL 34996-1442","DONE",,,,,
"09/30/1997","BSWP97100039","Residential Swimming Pool No Deck","4396 SE COVENTRY LN, STUART FL 34997-5691","DONE",,,,,
"09/11/1997","BSWP97090260","Residential Swimming Pool No Deck","2200 NE ROSE WALK TER, STUART FL 34996-2913","DONE",,,,,
"09/10/1997","BSWP97090186","Residential Swimming Pool No Deck","6764 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8032","DONE",,,,,
"09/08/1997","BSWP97090121","Residential Swimming Pool No Deck","7540 SE TETON DR, HOBE SOUND FL 33455-7883","COND",,,,,
"09/03/1997","BSWP97090132","Residential Swimming Pool No Deck","18258 SE RIDGEVIEW DR, TEQUESTA FL 33469-8128","EXP",,,,,
"09/02/1997","BSWP97090044","Residential Swimming Pool No Deck","1505 SW ULMUS PL, PALM CITY FL 34990-3383","DONE",,,,,
"08/28/1997","BSWP97090103","Residential Swimming Pool No Deck","18719 SE PALM ISLAND LN, JUPITER FL 33458-1135","COND",,"PERMIT RENEWED 30 DAYS brick paver deck",,,
"07/30/1997","BSWP97070566","Residential Swimming Pool No Deck","8162 SE HELEN TER, HOBE SOUND FL 33455-4029","DONE",,"above ground pool",,,
"07/10/1997","BSWP97070171","Residential Swimming Pool No Deck","2694 NE SEWALLS LANDING WAY, JENSEN BEACH FL 34957-6500","DONE",,,,,
"07/08/1997","BSWP97070172","Residential Swimming Pool No Deck","1677 SW SEA HOLLY WAY, PALM CITY FL 34990-8532","DONE",,,,,
"07/07/1997","BSWP97070111","Residential Swimming Pool No Deck","4162 NE ROBIN CT, JENSEN BEACH FL 34957-3835","DONE",,"above ground pool",,,
"06/27/1997","BSWP97060595","Residential Swimming Pool No Deck","3500 SE DOUBLETON DR, STUART FL 34997-5626","DONE",,,,,
"06/23/1997","BSWP97060508","Residential Swimming Pool No Deck","1949 SE TALBOT PL, STUART FL 34997-5692","DONE",,,,,
"06/02/1997","BSWP97060107","Residential Swimming Pool No Deck","18909 SE RED APPLE LN, JUPITER FL 33458-1063","DONE",,,,,
"05/20/1997","BSWP97060131","Residential Swimming Pool No Deck","4300 SE COVENTRY LN, STUART FL 34997-5691","DONE",,"paver brick deck",,,
"05/16/1997","BSWP97050405","Residential Swimming Pool No Deck","3560 SE DOUBLETON DR, STUART FL 34997-5626","DONE",,,,,
"05/16/1997","BSWP97050404","Residential Swimming Pool No Deck","4377 SE WATERFORD DR, STUART FL 34997-5685","DONE",,,,,
"05/07/1997","BSWP97050144","Residential Swimming Pool No Deck","2046 SE TALBOT PL, STUART FL 34997-5692","DONE",,,,,
"05/07/1997","BSWP97050143","Residential Swimming Pool No Deck","7020 SE HARBOR CIR, STUART FL 34996-1922","DONE",,,,,
"05/01/1997","BSWP97050082","Residential Swimming Pool No Deck","19077 SE LOXAHATCHEE RIVER RD, JUPITER FL 33458-1073","DONE",,,,,
"04/17/1997","BSWP97040420","Residential Swimming Pool No Deck","18170 SE RIDGEVIEW DR, TEQUESTA FL 33469-8124","DONE",,,,,
"03/28/1997","BSWP97040086","Residential Swimming Pool No Deck","181 SE HARBOR POINT DR, STUART FL 34996-1368","DONE",,,,,
"03/28/1997","BSWP97030563","Residential Swimming Pool No Deck","1902 SE TALBOT PL, STUART FL 34997-5692","DONE",,,,,
"02/26/1997","BSWP97020531","Residential Swimming Pool No Deck","11948 SE BIRKDALE RUN, TEQUESTA FL 33469-1740","DONE",,,,,
"02/26/1997","BSWP97020529","Residential Swimming Pool No Deck","11936 SE BIRKDALE RUN, TEQUESTA FL 33469-1740","DONE",,,,,
"02/05/1997","BSWP97020065","Residential Swimming Pool No Deck","6951 SE GOLFHOUSE DR, HOBE SOUND FL 33455-8001","DONE",,"brick paver deck",,,
"01/23/1997","BSWP97010489","Residential Swimming Pool No Deck","11924 SE BIRKDALE RUN, TEQUESTA FL 33469-1740","DONE",,,,,
"01/23/1997","BSWP97010488","Residential Swimming Pool No Deck","11912 SE BIRKDALE RUN, TEQUESTA FL 33469-1740","DONE",,,,,
"01/23/1997","BSWP97010487","Residential Swimming Pool No Deck","11900 SE BIRKDALE RUN, TEQUESTA FL 33469-1740","DONE",,,,,
"01/17/1997","BSWP97010604","Residential Swimming Pool No Deck","6336 SE CIRCLE ST, HOBE SOUND FL 33455-7441","EXP",,,,,
"01/09/1997","BSWP97010165","Residential Swimming Pool No Deck","3548 SE DOUBLETON DR, STUART FL 34997-5626","DONE",,,,,
"01/08/1997","BSWP97010112","Residential Swimming Pool No Deck","10047 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE",,,,,
"12/23/1996","BSWP96120427","Residential Swimming Pool No Deck","8161 SE PAUROTIS LN, STUART FL 34997-7370","DONE",,,,,
"12/19/1996","BSWP96120410","Residential Swimming Pool No Deck","3970 SE OLD ST LUCIE BLVD, STUART FL 34996-5119","DONE",,,,,
"12/18/1996","BSWP96120411","Residential Swimming Pool No Deck","7024 SE HARBOR CIR, STUART FL 34996-1922","DONE",,,,,
"12/18/1996","BSWP96120409","Residential Swimming Pool No Deck","3702 SE DOUBLETON DR, STUART FL 34997-5620","DONE",,,,,
"12/04/1996","BSWP96120113","Residential Swimming Pool No Deck","3502 SE DOUBLETON DR, STUART FL 34997-5626","DONE",,,,,
"11/07/1996","BSWP96110127","Residential Swimming Pool No Deck","5749 NE ISLAND COVE WAY, STUART FL 34996-4454","DONE",,,,,
"10/31/1996","BSWP96100513","Residential Swimming Pool No Deck","4367 SE HAIG POINT CT, STUART FL 34997-5676","DONE",,,,,
"10/31/1996","BSWP96100511","Residential Swimming Pool No Deck","4361 SE WATERFORD DR, STUART FL 34997-5685","DONE",,,,,
"10/23/1996","BSWP96100373","Residential Swimming Pool No Deck","17537 SE CONCH BAR AVE, TEQUESTA FL 33469-1709","DONE",,"PERMIT RENEWED 1-25-17 (30 DAYS, NEED A&E LETTER)",,,
"10/15/1996","BSWP96100285","Residential Swimming Pool No Deck","4098 SE HENLEY LN, STUART FL 34997-5670","DONE",,,,,
"10/15/1996","BSWP96100284","Residential Swimming Pool No Deck","4362 SE WATERFORD DR, STUART FL 34997-5684","DONE",,,,,
"10/15/1996","BSWP96100283","Residential Swimming Pool No Deck","4397 SE COVENTRY LN, STUART FL 34997-5691","DONE",,,,,
"09/20/1996","BSWP96090321","Residential Swimming Pool No Deck","5012 SW ELK RIVER CT, PALM CITY FL 34990-7911","DONE",,,,,
"09/19/1996","BSWP96090378","Residential Swimming Pool No Deck","3849 NE LINDA DR, JENSEN BEACH FL 34957-3956","DONE",,,,,
"09/19/1996","BSWP96090296","Residential Swimming Pool No Deck","1253 SW BLUE STEM WAY, STUART FL 34997","DONE",,,,,
"09/19/1996","BSWP96090295","Residential Swimming Pool No Deck","1269 SW BLUE STEM WAY, STUART FL 34997","DONE",,,,,
"09/18/1996","BSWP96090297","Residential Swimming Pool No Deck","1237 SW BLUE STEM WAY, STUART FL 34997","EXP",,,,,
"09/18/1996","BSWPT1445","Residential Swimming Pool No Deck","1237 SW BLUE STEM WAY, STUART FL 34997","CNCL",,,,,
"09/11/1996","BSWP96090238","Residential Swimming Pool No Deck","5036 SW ELK RIVER CT, PALM CITY FL 34990-7911","DONE",,,,,
"09/06/1996","BSWP96090103","Residential Swimming Pool No Deck","2946 SE DUNE DR, STUART FL 34996-4935","EXP",,,,,
"08/22/1996","BSWP96080388","Residential Swimming Pool No Deck","1933 SE TALBOT PL, STUART FL 34997-5692","DONE",,,,,
"08/21/1996","BSWP96080371","Residential Swimming Pool No Deck","21 SE PADDOCK CIR, TEQUESTA FL 33469-1510","EXP",,,,,
"08/19/1996","BSWP96080387","Residential Swimming Pool No Deck","6914 SE HARBOR CIR, STUART FL 34996-1965","DONE",,,,,
"08/07/1996","BSWP96080132","Residential Swimming Pool No Deck","4346 SE WATERFORD DR, STUART FL 34997-5684","DONE",,,,,
"08/07/1996","BSWP96080131","Residential Swimming Pool No Deck","4413 SE COVENTRY LN, STUART FL 34997-5691","DONE",,,,,
"08/06/1996","BSWP96090300","Residential Swimming Pool No Deck","18134 SE OLD TRAIL DR, JUPITER FL 33478-1803","DONE",,,,,
"08/02/1996","BSWP96080201","Residential Swimming Pool No Deck","1255 SW SQUIRE JOHNS LN, PALM CITY FL 34990-7835","DONE",,"PERMIT RENEWED ON 08-15-12.",,,
"07/31/1996","BSWP96070573","Residential Swimming Pool No Deck","18242 SE RIDGEVIEW DR, TEQUESTA FL 33469-8128","DONE",,,,,
"07/29/1996","BSWP96070526","Residential Swimming Pool No Deck","18405 SE VILLAGE CIR, TEQUESTA FL 33469-1786","DONE",,,,,
"07/29/1996","BSWPT687","Residential Swimming Pool No Deck",,"EXP",,,,,
"06/28/1996","BSWP96070033","Residential Swimming Pool No Deck","1796 SW RANCH TRL, STUART FL 34997-7126","DONE",,,,,
"06/20/1996","BSWP96060381","Residential Swimming Pool No Deck","4345 SE WATERFORD DR, STUART FL 34997-5685","DONE",,,,,
"06/20/1996","BSWP96060380","Residential Swimming Pool No Deck","1965 SE TALBOT PL, STUART FL 34997-5692","DONE",,,,,
"06/07/1996","BSWP96060125","Residential Swimming Pool No Deck","2534 SW MANOR HILL DR, PALM CITY FL 34990-5714","DONE",,,,,
"06/04/1996","BSWP96070470","Residential Swimming Pool No Deck","17464 SE CONCH BAR AVE, TEQUESTA FL 33469-1708","EXP",,,,,
"05/30/1996","BSWP96050695","Residential Swimming Pool No Deck","4256 SE FRAZIER CT, STUART FL 34997-5678","DONE",,,,,
